fulltimeemployees,auditrisk,boardrisk,compensationrisk,shareholderrightsrisk,overallrisk,payoutratio,beta,trailingpe,forwardpe,volume,regularmarketvolume,averagevolume,averagevolume10days,averagedailyvolume10day,bid,bidsize,asksize,marketcap,fiftytwoweeklow,fiftytwoweekhigh,pricetosalestrailing12months,twohundreddayaverage,trailingannualdividendrate,trailingannualdividendyield,enterprisevalue,profitmargins,floatshares,sharesoutstanding,sharesshort,sharesshortpriormonth,sharespercentsharesout,heldpercentinsiders,heldpercentinstitutions,shortratio,shortpercentoffloat,impliedsharesoutstanding,bookvalue,pricetobook,lastfiscalyearend,nextfiscalyearend,netincometocommon,trailingeps,forwardeps,enterprisetorevenue,enterprisetoebitda,52weekchange,targetmedianprice,recommendationmean,numberofanalystopinions,totalcash,totalcashpershare,ebitda,totaldebt,quickratio,currentratio,totalrevenue,debttoequity,revenuepershare,returnonassets,returnonequity,grossprofits,freecashflow,operatingcashflow,revenuegrowth,grossmargins,ebitdamargins,operatingmargins,regularmarketchangepercent,postmarketchangepercent,postmarketchange,regularmarketchange,epstrailingtwelvemonths,epsforward,epscurrentyear,priceepscurrentyear,fiftydayaveragechange,fiftydayaveragechangepercent,twohundreddayaveragechange,twohundreddayaveragechangepercent,averagedailyvolume3month,fiftytwoweeklowchange,fiftytwoweeklowchangepercent,fiftytwoweekhighchange,fiftytwoweekhighchangepercent,fiftytwoweekchangepercent,trailingpegratio,ticker,dividendrate,dividendyield,fiveyearavgdividendyield,earningsquarterlygrowth,lastdividendvalue,earningsgrowth,esg_risk_level,regularmarketdayrange_min,regularmarketdayrange_max,fiftytwoweekrange_min,fiftytwoweekrange_max
915.0,6.0,7.0,8.0,3.0,6.0,0.4971,0.305,14.339181,10.523605,4432614.0,4432614.0,7651556.0,7354800.0,7354800.0,24.0,14.0,11.0,18715160576.0,22.3,29.95,3.2256396,25.5874,0.85,0.034821797,23059152896.0,0.22148001,751155425.0,763260992.0,20245867.0,22385368.0,0.026500002,0.01474,0.91663,2.96,0.0304,763260992.0,18.618,1.317005,1735603200.0,1767139200.0,1284000000.0,1.71,2.33,3.974,6.452,-0.11030477,33.0,1.69231,26.0,186000000.0,0.244,3574000128.0,4521999872.0,0.826,0.899,5801999872.0,31.773,7.804,0.04621,0.09404001,4318000128.0,1317874944.0,3083000064.0,0.405,0.74423,0.61599,0.36913,0.450637,0.28548,0.0699997,0.110001,1.71,2.33,2.80851,8.730608,-1.4587994,-0.056153454,-1.0674,-0.04171584,7651556.0,2.2200012,0.099551626,-5.4300003,-0.18130217,-11.030478,3.274436165048544,CTRA,0.88,3.59,4.37,0.466,0.22,0.449,High,24.18,24.59,22.3,29.95
333000.0,5.0,3.0,5.0,1.0,1.0,0.2709,0.99,58.838974,51.24492,1413916.0,1413916.0,2446659.0,2036940.0,2036940.0,1007.04,1.0,1.0,447454314496.0,788.2,1078.23,1.6943508,945.12103,4.5,0.004419868,442335657984.0,0.028859999,442463228.0,443683008.0,6031885.0,5945254.0,0.0136,0.00199,0.72149,2.16,0.0136,443683008.0,57.641,17.496227,1725148800.0,1756684800.0,7621000192.0,17.14,19.68,1.675,36.638,0.24020803,1091.5,2.02632,32.0,13157999616.0,29.656,12072999936.0,8039000064.0,0.438,0.997,264085995520.0,31.431,594.819,0.087349996,0.32894,33472000000.0,5603500032.0,11964999680.0,0.09,0.12675,0.04572,0.036340002,-0.94585216,0.0495786,0.5,-9.630005,17.14,19.68,18.08271,55.771507,38.282776,0.039457943,63.378967,0.0670591,2446659.0,220.29999,0.27949756,-69.72998,-0.064670786,24.020803,5.338,COST,5.2,0.52,0.65,0.026,1.3,0.026,Medium,1007.08,1015.11,788.2,1078.23
6593.0,2.0,4.0,7.0,4.0,4.0,0.0,0.893,264.25,66.0625,1900361.0,1900361.0,3612277.0,2880890.0,2880890.0,73.82,4.0,4.0,31215419392.0,68.26,85.78,11.100789,76.1644,0.0,0.0,28368592896.0,0.04168,416212278.0,421887008.0,17624905.0,17487403.0,0.0418,0.01192,1.06498,4.46,0.0495,421887008.0,20.22,3.6592484,1735603200.0,1767139200.0,117200000.0,0.28,1.12,10.088,154.85,-0.11133796,87.0,2.0,15.0,3966400000.0,9.402,183200000.0,1119600000.0,5.77,6.01,2812000000.0,13.085,6.9,0.0014300001,0.01474,2241400064.0,85037504.0,306200000.0,0.115,0.79708,0.06515,-0.03442,-0.202322,0.0,0.0,-0.15000153,0.28,1.12,0.80154,92.3098,-3.863205,-0.049621657,-2.1744003,-0.028548775,3612277.0,5.7299957,0.08394368,-11.790001,-0.13744465,-11.133796,2.7154,CSGP,0.0,0.0,0.0,0.24962642369020502,0.0,0.22651258581235703,Medium,73.25,74.08,68.26,85.78
22000.0,6.0,5.0,7.0,5.0,5.0,0.4036,0.718,41.60241,21.514017,2541502.0,2541502.0,3591798.0,3266480.0,3266480.0,68.71,9.0,8.0,47110656000.0,50.01,69.42,2.7987082,59.95055,0.68,0.009913982,49426661376.0,0.067719996,680560079.0,682169984.0,9336784.0,8683317.0,0.0137,0.00092,0.87157995,2.42,0.0155,682169984.0,35.555,1.9423428,1735603200.0,1767139200.0,1142000000.0,1.66,3.21,2.936,14.852,0.24074745,72.0,1.70833,23.0,2008999936.0,2.945,3328000000.0,4083000064.0,0.9,1.445,16833000448.0,16.647,24.402,0.03079,0.04659,7512000000.0,2847500032.0,2644999936.0,-0.017,0.44627,0.19770999,0.18586999,0.685233,0.419926,0.290001,0.470001,1.66,3.21,3.0049,22.982462,6.391197,0.10198372,9.1094475,0.15194936,3591798.0,19.05,0.3809238,-0.3600006,-0.005185834,24.074745,1.192,CTVA,0.68,0.98,1.18,0.556,0.17,0.595,,67.93,69.24,50.01,69.42
11200.0,10.0,7.0,8.0,2.0,8.0,0.0,0.979,22.774578,14.621731,333868.0,333868.0,510240.0,454910.0,454910.0,300.82,10.0,9.0,22861713408.0,247.1,400.81,5.651838,339.5986,0.0,0.0,29561346048.0,0.25147,67920440.0,70493400.0,1524748.0,1883249.0,0.0216,0.03533,0.97439003,2.86,0.0253,70493400.0,49.01,6.6172214,1735603200.0,1767139200.0,1017209984.0,14.24,22.18,7.308,13.789,0.23236811,400.0,2.0,16.0,1583934976.0,22.469,2143904000.0,8243302912.0,0.68,1.102,4045005056.0,235.922,57.812,0.06493,0.30040002,3161487104.0,690412480.0,1516230016.0,0.075,0.78158,0.53001,0.42472,-0.558062,-1.5787349,-5.119995,-1.82001,14.24,22.18,20.97896,15.458821,-5.7032166,-0.017281782,-15.288605,-0.045019634,510240.0,77.20999,0.31246454,-76.5,-0.1908635,23.23681,3.274436165048544,CPAY,0.0,0.0,0.0,0.059,0.0,0.09,,321.345,325.83,247.1,400.81
56300.0,7.0,7.0,8.0,6.0,8.0,2.1538,1.078,93.00001,20.935066,3600846.0,3600846.0,6359366.0,5743160.0,5743160.0,48.32,8.0,10.0,41418936320.0,35.4,55.33,3.0466301,46.36015,1.12,0.023069002,48624959488.0,0.03339,781881349.0,856470976.0,10701887.0,10662231.0,0.0125,0.08608,0.73818,1.45,0.014199999,856470976.0,13.23,3.655329,1735603200.0,1767139200.0,454000000.0,0.52,2.31,3.577,16.692,0.34895396,52.0,1.78571,13.0,1359000064.0,1.587,2912999936.0,8152999936.0,0.753,1.69,13594999808.0,73.266,15.924,0.03592,0.048660003,4707999744.0,1178125056.0,1994000000.0,0.16,0.3463,0.21427,0.13065,-0.391346,-0.10338965,-0.049999237,-0.189999,0.52,2.31,2.36957,20.408766,3.232399,0.07162798,1.9998512,0.04313729,6359366.0,12.959999,0.36610165,-6.970001,-0.12597147,34.895397,0.4794,GLW,1.12,2.32,2.86,-0.249,0.28,-0.25,Low,47.74,48.485,35.4,55.33
13086.0,10.0,9.0,7.0,2.0,7.0,0.0,1.202,35.543045,30.844826,20812410.0,20812410.0,5390762.0,6673570.0,6673570.0,50.66,2.0,2.0,51850207232.0,48.05,64.38,11.294226,56.2525,0.0,0.0,47595999232.0,0.32209,885650084.0,966092992.0,17539798.0,17222176.0,0.0182,0.086610004,0.87419,3.06,0.0224,966092992.0,9.088,5.9055896,1722384000.0,1753920000.0,1478662016.0,1.51,1.74,10.368,25.722,0.017826676,60.55,2.36364,8.0,4384342016.0,4.538,1850430976.0,101060000.0,7.825,8.155,4590859776.0,1.148,4.762,0.116280004,0.18441999,2093944960.0,839355904.0,1800494976.0,0.075,0.45611,0.40307,0.37265,-11.523247,-0.0745241,-0.0399971,-6.9900017,1.51,1.74,1.55074,34.609283,-4.9622,-0.08463268,-2.5825005,-0.04590908,5390762.0,5.619999,0.11696148,-10.709999,-0.166356,1.7826676,2.6329,CPRT,0.0,0.0,0.0,0.064,0.0,0.077,Low,53.33,58.068,48.05,64.38
14215.0,2.0,4.0,2.0,9.0,5.0,0.1523,1.009,31.347734,33.239105,5373279.0,5373279.0,4018416.0,2907370.0,2907370.0,296.9,4.0,4.0,93238419456.0,155.6,352.0,3.8536234,243.87317,1.445,0.004957629,100128530432.0,0.123330005,312621290.0,313416992.0,9548617.0,9283032.0,0.0305,0.00254,0.85433996,2.47,0.0346,313416992.0,41.342,7.19583,1735603200.0,1767139200.0,2984000000.0,9.49,8.95,4.138,15.296,0.286332,314.5,1.625,14.0,1846000000.0,5.89,6545999872.0,8358000128.0,0.977,1.472,24195000320.0,62.682,77.054,0.04676,0.23974001,5591000064.0,3761374976.0,-1634000000.0,0.102,0.23108,0.27055,0.06453,2.065389,0.070598,0.210022,6.019989,9.49,8.95,9.37896,31.718868,64.728485,0.2780893,53.61682,0.21985535,4018416.0,141.88998,0.9118893,-54.51001,-0.15485798,28.633202,3.274436165048544,CEG,1.55,0.52,0.0,-0.866,0.388,-0.864,,293.15,302.6,155.6,352.0
10600.0,6.0,7.0,4.0,10.0,9.0,1.0453,0.737,35.954464171035944,12.156888,1308474.0,1308474.0,2246561.0,1704570.0,1704570.0,183.0,8.0,8.0,32835428352.0,160.46,265.7,3.2164161,212.73595,4.04,0.021866206,45123674112.0,-0.00797,149599580.0,177992992.0,5892909.0,4778074.0,0.033099998,0.18875,0.77546996,2.47,0.0345,2248710.0,38.621,4.7751226,1740700800.0,1772236800.0,-81400000.0,-0.44,15.17,4.42,11.404,-0.2487678,215.0,2.03846,25.0,68100000.0,0.383,3956999936.0,12113500160.0,0.263,0.921,10208700416.0,169.781,56.254,0.092709996,-0.0036199999,5335499776.0,1076337536.0,3152199936.0,0.012,0.52264,0.38761002,0.30039,-0.184021,0.0,0.0,-0.339996,-0.44,15.17,12.72122,14.497037,-0.27619934,-0.0014954251,-28.315948,-0.13310373,2246561.0,23.959991,0.14932065,-81.280014,-0.30590895,-24.87678,1.2804,STZ,4.08,2.21,1.47,0.24962642369020502,1.02,0.22651258581235703,Medium,182.3994,185.5173,160.46,265.7
15097.0,10.0,7.0,2.0,4.0,5.0,0.6174,0.276,19.242144,18.523132,2116035.0,2116035.0,3064796.0,2940320.0,2940320.0,103.65,8.0,9.0,37506813952.0,87.28,114.87,2.3777618,100.98245,3.34,0.032295495,63362826240.0,0.11988,359798915.0,360296000.0,8301665.0,8422839.0,0.023,0.00195,0.72542,2.77,0.03,360296000.0,66.064,1.5757446,1735603200.0,1767139200.0,1891000064.0,5.41,5.62,4.017,11.317,0.11683297,102.5,3.11111,15.0,360000000.0,0.999,5599000064.0,26215999488.0,0.88,1.283,15774000128.0,110.23,45.439,0.03111,0.08331,8415000064.0,-879875008.0,3878000128.0,0.121,0.53347,0.35494998,0.2747,0.657513,0.048033673,0.05000305,0.68,5.41,5.62,5.62911,18.493155,-4.1888046,-0.03868179,3.117546,0.030872157,3064796.0,16.82,0.19271311,-10.770004,-0.093758196,11.683297,3.5749,ED,3.4,3.27,3.65,0.099,0.85,0.082,Medium,102.45,104.68,87.28,114.87
11800.0,7.0,6.0,2.0,8.0,6.0,0.39540002,0.645,10.797213,10.608967,6786353.0,6786353.0,9422329.0,7260690.0,7260690.0,85.21,8.0,8.0,107544707072.0,79.88,119.23,1.8200153,101.6075,3.12,0.036224313,124093710336.0,0.16149999,1259960951.0,1262409984.0,20290055.0,19360610.0,0.0161,0.00088,0.84121,2.32,0.0161,1262409984.0,51.677,1.6485091,1735603200.0,1767139200.0,9516000256.0,7.89,8.03,2.1,4.85,-0.28387696,115.0,1.63333,29.0,7234999808.0,5.731,25586999296.0,23783999488.0,1.023,1.268,59090001920.0,36.457,49.128,0.08781999,0.1666,28981999616.0,8659749888.0,21254000640.0,0.185,0.49047002,0.43302,0.26678,-1.09137,0.18781081,0.15999603,-0.939995,7.89,8.03,6.40147,13.30788,-7.6637955,-0.08253615,-16.417496,-0.1615776,9422329.0,5.310005,0.06647478,-34.04,-0.28549862,-28.387695,3.274436165048544,COP,3.12,3.66,2.67,0.117,0.78,0.037,High,84.774,85.72,79.88,119.23
18500.0,4.0,2.0,10.0,3.0,9.0,2.0588,0.178,32.941177,8.327137,6784471.0,6784471.0,6523114.0,7261710.0,7261710.0,22.3,32.0,30.0,10692908032.0,21.98,33.24,0.9110505,27.4548,1.4,0.06275213,18788620288.0,0.02804,474588994.0,477361984.0,15128412.0,13176287.0,0.0317,0.00559,0.88242996,2.32,0.036199998,477361984.0,18.391,1.217987,1716681600.0,1748217600.0,329100000.0,0.68,2.69,1.601,8.785,-0.24655229,27.0,2.84211,19.0,49400000.0,0.103,2138700032.0,8145099776.0,0.19,0.689,11736899584.0,92.778,24.527,0.05133,0.03658,3129900032.0,1283399936.0,1830499968.0,-0.063,0.26667,0.18222,0.14115,0.403407,0.223219,0.0500011,0.0900002,0.68,2.69,2.35,9.531915,-2.3770008,-0.09593578,-5.0548,-0.18411353,6523114.0,0.42000008,0.019108284,-10.840002,-0.32611316,-24.65523,0.3099,CAG,1.4,6.25,3.8,-0.53,0.35,-0.531,High,22.005,22.459,21.98,33.24
7860.0,1.0,4.0,2.0,1.0,1.0,0.5369,0.943,10.621928,10.25365,1492930.0,1492930.0,1972601.0,1320390.0,1320390.0,54.65,8.0,8.0,7384096256.0,45.32,73.45,2.2832704,60.8208,2.84,0.050390344,9053086720.0,0.22635001,130506076.0,131413000.0,5438825.0,4577425.0,0.0414,0.00751,0.8747,2.38,0.0538,131413000.0,50.74,1.1074103,1735603200.0,1767139200.0,705000000.0,5.29,5.48,2.799,18.22890170940171,0.113334656,57.5,3.18182,20.0,6156000256.0,46.845,7307376581.197453,7431000064.0,1.0957666666666668,1.615925,3233999872.0,143.13962443438913,24.316,0.00932,0.11174,3233999872.0,3298284917.769556,1079000064.0,0.051,0.0,0.0,0.29543,-0.301636,0.0,0.0,-0.170002,5.29,5.48,5.07393,11.074256,0.3852005,0.006902641,-4.630802,-0.07613846,1972601.0,10.869999,0.23984994,-17.259998,-0.23498978,11.333466,3.9465,CMA,2.84,5.05,4.79,0.246,0.71,0.276,Medium,55.0,56.59,45.32,73.45
182000.0,9.0,9.0,6.0,10.0,10.0,0.3103,0.967,8.502463,7.8812785,13930060.0,13930060.0,25868535.0,17316620.0,17316620.0,34.5,29.0,25.0,128887332864.0,31.44,45.31,1.0431154,38.20885,1.26,0.03642671,220078456832.0,0.12714,3695022754.0,3724260096.0,56480613.0,55871649.0,0.0150999995,0.00737,0.88601995,2.0,0.0153,3733700096.0,23.139,1.4918536,1735603200.0,1767139200.0,15710000128.0,4.06,4.38,1.781,5.751,-0.104307234,39.0,2.31034,27.0,8593000448.0,2.301,38270001152.0,99122003968.0,0.507,0.645,123560001536.0,113.542,32.2,0.05451,0.18049,86941999104.0,9956500480.0,28118999040.0,-0.006,0.70364,0.30973,0.19007999,-0.20236973,-0.0579388,-0.0200005,-0.069999695,4.06,4.38,4.31296,8.003784,-0.4245987,-0.012150624,-3.6888504,-0.09654439,25868535.0,3.08,0.097964376,-10.790001,-0.23813729,-10.430723,1.6131,CMCSA,1.32,3.82,2.5,-0.125,0.33,-0.082,Medium,34.23,34.68,31.44,45.31
34000.0,3.0,4.0,2.0,2.0,1.0,0.5666,0.392,26.229462,23.987047,6723716.0,6723716.0,5598569.0,4798530.0,4798530.0,91.8,8.0,8.0,75036778496.0,85.32,109.3,3.7618077,94.68595,2.0,0.0220022,82364801024.0,0.14518,760084924.0,810419968.0,12016575.0,11036739.0,0.0148,0.0015199999,0.86050004,1.86,0.0165,810419968.0,0.448,206.67409,1735603200.0,1767139200.0,2896000000.0,3.53,3.86,4.129,16.944,0.007069826,100.0,2.22727,21.0,1311000064.0,1.618,4861000192.0,8269000192.0,0.443,0.847,19946999808.0,1128.104,24.433,0.16023001,4.51259,12129000448.0,2880124928.0,4025999872.0,-0.03,0.60806,0.24370001,0.21767001,1.85918,-0.01079437,-0.009994507,1.68999,3.53,3.86,3.67104,25.221735,0.8761978,0.009553609,-2.095955,-0.02213586,5598569.0,7.2699966,0.08520859,-16.710007,-0.15288204,0.7069826,2.0071,CL,2.08,2.25,2.28,0.01,0.52,0.024,Medium,90.725,92.73,85.32,109.3
336300.0,1.0,4.0,4.0,2.0,1.0,0.2547,0.928,16.656843,15.855713,2243158.0,2243158.0,4111446.0,3111360.0,3111360.0,78.89,11.0,11.0,39001575424.0,63.79,90.82,1.941246,78.15435,1.22,0.015269087,38188568576.0,0.11732,491551867.0,492942016.0,15314466.0,17366300.0,0.0311,0.00096000003,1.00878,3.72,0.0405,492942016.0,30.221,2.618047,1735603200.0,1767139200.0,2356999936.0,4.75,4.99,1.901,10.623,0.1833682,85.0,2.66667,23.0,1992000000.0,4.041,3595000064.0,1179000064.0,1.829,2.215,20091000832.0,7.913,40.567,0.10094,0.16605,6881999872.0,1986499968.0,2428999936.0,0.075,0.34254003,0.17894,0.15464,-0.97621876,2.37613,1.88,-0.7799988,4.75,4.99,5.07903,15.577778,3.4225998,0.04521423,0.96565247,0.012355709,4111446.0,15.330002,0.24031982,-11.699997,-0.12882622,18.33682,1.8832,CTSH,1.24,1.57,1.47,0.214,0.31,0.22,Low,78.48,79.47,63.79,90.82
69700.0,2.0,6.0,1.0,4.0,2.0,0.7892,0.474,28.823292,24.164982,12795604.0,12795604.0,18264688.0,15190960.0,15190960.0,71.5,8.0,13.0,308917436416.0,60.62,74.38,6.5881305,67.93575,1.965,0.027621591,346653229056.0,0.22999,3871343589.0,4304269824.0,40193096.0,34001076.0,0.0093,0.09875,0.65275,2.05,0.0094,4304269824.0,6.088,11.788765,1735603200.0,1767139200.0,10784000000.0,2.49,2.97,7.393,22.528,0.16095114,79.0,1.65385,25.0,13786999808.0,3.203,15388000256.0,49970999296.0,0.751,1.1,46890000384.0,180.05,10.887,0.088929996,0.38776,28637999104.0,4730375168.0,1075000064.0,-0.015,0.61075,0.32817,0.33534,0.885574,-0.104496,-0.0749969,0.629997,2.49,2.97,2.96562,24.200672,0.72519684,0.010207599,3.8342438,0.056439262,18264688.0,11.149998,0.18393266,-2.6100006,-0.03509009,16.095114,2.7243,KO,2.04,2.84,2.99,0.048,0.51,0.045,Medium,70.69,71.975,60.62,74.38
8324.0,3.0,5.0,1.0,4.0,2.0,0.61759996,0.408,20.606508,19.455309,1948084.0,1948084.0,2764456.0,2247830.0,2247830.0,69.68,8.0,10.0,20833986560.0,58.5,76.45,2.6758268,69.6546,2.088,0.030103806,38146969600.0,0.131,297056800.0,299124000.0,7467676.0,7341029.0,0.025,0.0051200003,0.98125,2.2,0.028399998,299124000.0,27.118,2.568405,1735603200.0,1767139200.0,1010000000.0,3.38,3.58,4.899,13.614,0.1373285,77.0,2.21053,17.0,465000000.0,1.555,2801999872.0,16965999616.0,0.568,1.059,7785999872.0,190.138,26.125,0.03091,0.11234,3318000128.0,-1015124992.0,2414000128.0,0.125,0.42615002,0.35988,0.21903999,0.41811,0.0,0.0,0.290001,3.38,3.58,3.58633,19.420969,-2.8908005,-0.039850682,-0.004600525,-6.604768e-05,2764456.0,11.150002,0.19059832,-6.7999954,-0.08894697,13.732851,2.8209,CMS,2.17,3.12,2.94,0.059,0.543,0.052,Medium,68.7,70.21,58.5,76.45
3760.0,1.0,9.0,8.0,10.0,10.0,1.0562999,0.466,28.578472,27.393444,2323476.0,2323476.0,2664879.0,2366820.0,2366820.0,283.96,2.0,1.0,102367182848.0,190.7,286.48,16.315834,239.37195,4.7,0.016666666,104644550656.0,0.57806,358863754.0,360356000.0,5030883.0,5688871.0,0.0139999995,0.00445,0.91694,1.67,0.0139999995,360359008.0,75.159,3.7795875,1735603200.0,1767139200.0,3581299968.0,9.94,10.37,16.679,23.68,0.36244607,280.0,2.61111,17.0,1519200000.0,4.216,4419100160.0,3796499968.0,0.019,1.017,6274100224.0,14.045,17.453,0.01762,0.13387,6274100224.0,2680800000.0,3914400000.0,0.104,1.0,0.70434,0.67586,0.73404515,0.739257,2.10001,2.0700073,9.94,10.37,11.18384,25.400043,15.904205,0.05930736,44.69806,0.18673056,2664879.0,93.37001,0.48961726,-2.4100037,-0.008412467,36.244606,8.6762,CME,5.0,1.76,3.41,0.118,1.25,0.115,Low,280.39,285.8699,190.7,286.48
7400.0,8.0,3.0,5.0,8.0,6.0,0.8725,0.598,23.455198,17.953362,1243078.0,1243078.0,1617530.0,1806490.0,1806490.0,129.0,8.0,8.0,16131353600.0,127.6,171.37,2.2982411,154.3398,4.88,0.03728037,19012327424.0,0.09887,122920024.0,123253000.0,4172578.0,3533418.0,0.0339,0.00202,0.83432996,2.96,0.0387,123253000.0,0.219,597.6256,1719705600.0,1751241600.0,694000000.0,5.58,7.29,2.709,15.077,0.015597105,145.0,2.95238,19.0,226000000.0,1.834,1260999936.0,2944000000.0,0.382,0.738,7018999808.0,1549.474,56.693,0.11598,3.18652,3164000000.0,1120875008.0,1027000000.0,-0.08,0.45078,0.17965999,0.14448,-0.0152704,0.397232,0.519897,-0.019989,5.58,7.29,7.06878,18.515219,-9.264191,-0.0661047,-23.459793,-0.15200093,1617530.0,3.2800064,0.02570538,-40.48999,-0.23627235,1.5597105,0.5572,CLX,4.88,3.73,2.92,0.24962642369020502,1.22,0.22651258581235703,Medium,129.68,131.48,127.6,171.37
17315.0,4.0,8.0,10.0,7.0,9.0,0.53330004,1.072,12.561904,10.224807,3461283.0,3461283.0,5145306.0,3776200.0,3776200.0,38.72,14.0,14.0,17159490560.0,32.6,49.25,2.4113955,42.54755,1.68,0.042242896,19483496448.0,0.21754,429594499.0,433648992.0,11964192.0,9182504.0,0.0276,0.00676,0.96716005,1.99,0.0364,433648992.0,51.987,0.76115185,1735603200.0,1767139200.0,1408000000.0,3.15,3.87,2.738,18.22890170940171,0.14166188,46.0,1.90476,19.0,12986000384.0,29.946,7307376581.197453,13196999680.0,1.0957666666666668,1.615925,7116000256.0,143.13962443438913,15.994,0.00703,0.06367,7116000256.0,3298284917.769556,1234000000.0,-0.003,0.0,0.0,0.26263002,-0.502894,1.0866826,0.4300003,-0.200001,3.15,3.87,3.75577,10.535789,0.7845993,0.020229243,-2.9775505,-0.06998172,5145306.0,6.970001,0.21380372,-9.68,-0.19654822,14.166188,3.274436165048544,CFG,1.68,4.25,4.49,0.117,0.42,0.185,Medium,38.796,39.745,32.6,49.25
229000.0,1.0,4.0,7.0,1.0,2.0,0.3491,1.285,11.546603,10.165507,6859161.0,6858673.0,17315375.0,12955520.0,12955520.0,72.98,18.0,8.0,136512380928.0,53.51,84.74,1.9007837,68.8855,2.21,0.03010079,-13462345728.0,0.18622999,1862242543.0,1867730048.0,36832211.0,39135754.0,0.0197,0.00236,0.79482,1.66,0.0197,1867730048.0,103.9,0.7034648,1735603200.0,1767139200.0,12163999744.0,6.33,7.19,-0.187,18.22890170940171,0.1703763,83.0,1.81818,21.0,970423992320.0,519.573,7307376581.197453,801248968704.0,1.0957666666666668,1.615925,71819001856.0,143.13962443438913,37.928,0.00541,0.06435,71819001856.0,3298284917.769556,-67546001408.0,0.025,0.0,0.0,0.28702998,-0.449471,-0.123131,-0.0899963,-0.330002,6.33,7.19,7.38,9.903793,3.9431992,0.05702649,4.2044983,0.061036043,17315375.0,19.579998,0.36591288,-11.650002,-0.13747936,17.03763,1.0809,C,2.24,3.06,3.74,0.206,0.56,0.246,Medium,71.65,73.4,53.51,84.74
90400.0,5.0,6.0,8.0,1.0,4.0,0.65709996,0.888,25.759184,16.18205,15645591.0,15645591.0,23648779.0,24593490.0,24593490.0,63.02,14.0,14.0,249915604992.0,44.5,66.5,4.4930263,57.37215,1.61,0.025410354,264268480512.0,0.17604,3953978983.0,3960000000.0,48116308.0,61395654.0,0.0121,0.00071999995,0.81171,1.85,0.0121,3960000000.0,11.6,5.440517,1722038400.0,1753574400.0,9792000000.0,2.45,3.9,4.751,17.926,0.36365604,70.0,2.07692,22.0,16391999488.0,4.139,14741999616.0,30744999936.0,0.714,0.951,55623000064.0,66.932,13.939,0.062,0.21356001,36290998272.0,11596375040.0,13688999936.0,0.114,0.65245,0.26503,0.23295,-0.39457068,-0.172873,-0.1091,-0.25,2.45,3.9,3.78748,16.662794,3.763401,0.063413925,5.73785,0.10001107,23648779.0,18.61,0.41820225,-3.3899994,-0.050977435,36.365604,2.1079,CSCO,1.64,2.6,3.02,0.321,0.41,0.348,Low,62.53,63.22,44.5,66.5
46500.0,7.0,10.0,4.0,9.0,9.0,0.35,1.085,51.575405,47.497864,1296336.0,1296336.0,1891159.0,1378840.0,1378840.0,221.99,5.0,5.0,89757810688.0,164.9275,228.12,8.848832,204.74712,1.508,0.006803212,92206219264.0,0.17532,343198729.0,403787008.0,4868521.0,4148706.0,0.0121,0.15053001,0.67289,2.12,0.0161,403787008.0,11.376,19.540258,1717113600.0,1748649600.0,1772107008.0,4.31,4.68,9.09,34.607,0.32645118,214.0,2.7,16.0,243428000.0,0.603,2664393984.0,2691842048.0,0.846,1.721,10143464448.0,58.617,25.092,0.15531999,0.40296,5063624192.0,1619095040.0,2223195904.0,0.084,0.4992,0.26267,0.23374,0.28421438,-0.242923,-0.539993,0.6299896,4.31,4.68,4.38812,50.657227,15.216187,0.07348195,17.542877,0.08568071,1891159.0,57.362488,0.34780425,-5.830002,-0.025556734,32.64512,3.9649,CTAS,1.56,0.7,0.94,0.166,0.39,0.177,Low,219.0101,223.065,164.9275,228.12
5624.0,6.0,10.0,3.0,8.0,8.0,0.35950002,0.739,15.868336,19.894953,329731.0,329731.0,777553.0,501530.0,501530.0,145.63,1.0,1.0,22793811968.0,111.92,161.75,2.0782104,140.99484,3.3,0.02271163,22561755136.0,0.13193,153338531.0,156304000.0,2266612.0,2292884.0,0.0145000005,0.01584,0.70337,2.84,0.016900001,156304000.0,87.767,1.6615585,1735603200.0,1767139200.0,1447000064.0,9.19,7.33,2.057,11.435,0.25997925,155.0,2.1554293865030676,6.0,1110000000.0,7.102,1972999936.0,878000000.0,0.863,1.087,10968000512.0,6.4,70.173,0.03222,0.10974,1963000064.0,1229624960.0,2606000128.0,-0.126,0.17898001,0.17989,-0.04482,0.3647617,0.672012,0.979996,0.5299988,9.19,7.33,5.46525,26.683134,4.138809,0.029210066,4.8351593,0.034293164,777553.0,33.910004,0.3029843,-15.919998,-0.09842348,25.997925,3.274436165048544,CINF,3.48,2.39,2.53,0.24962642369020502,0.87,0.22651258581235703,Medium,143.85,146.1397,111.92,161.75
